what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.jem,2.0.202.v200810282000,org.eclipse.jem,1359141177592
started,bundle,org.eclipse.emf.ecore.xmi,2.4.1.v200902171115,org.eclipse.emf.ecore.xmi,1359141177592
started,bundle,org.eclipse.jst.jee,1.0.103.v200901220530,org.eclipse.jst.jee,1359141177732
started,bundle,org.eclipse.wst.sse.core,1.1.303.v200901290024,org.eclipse.wst.sse.core,1359141177742
started,bundle,org.eclipse.jem.ui,2.0.100.v200806051600,org.eclipse.jem.ui,1359141177752
started,bundle,org.eclipse.wst.xml.core,1.1.307.v200812040936,org.eclipse.wst.xml.core,1359141177752
started,bundle,org.eclipse.wst.common.emfworkbench.integration,1.1.202.v200811131900,org.eclipse.wst.common.emfworkbench.integration,1359141177802
started,bundle,org.eclipse.wst.common.modulecore,1.1.205.v200901292145,org.eclipse.wst.common.modulecore,1359141177812
started,bundle,org.eclipse.wst.validation,1.2.6.v200902121900,org.eclipse.wst.validation,1359141177822
started,bundle,org.eclipse.jst.j2ee,1.1.206.v200902052030,org.eclipse.jst.j2ee,1359141177852
activated,view,org.eclipse.ui.console,3.3.1.v20090128_r342,org.eclipse.ui.console.ConsoleView,1359141186944
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.views.showView,1359141186944
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1359141190164
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1359141196136
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.paste,1359141197066
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1359141205339
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1359141302394
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1359141902716
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1359141904667
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1359142078753
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1359142101317
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1359142721691
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1359142722742
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1359144847846
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1359144848598
