what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.text.contentAssist.proposals,1351362453766
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1351362465871
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1351362465934
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.text.contentAssist.proposals,1351362492879
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.text.contentAssist.proposals,1351362497860
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.goto.lineEnd,1351362508020
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1351362521616
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1351362521739
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1351362559698
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1351362594894
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.text.contentAssist.proposals,1351362688238
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.text.contentAssist.proposals,1351362697833
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.text.contentAssist.proposals,1351362701583
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1351362708739
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1351362708851
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.copy,1351362734551
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.paste,1351362737221
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.text.contentAssist.proposals,1351362763116
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.text.contentAssist.proposals,1351362784835
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1351362797159
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1351362797220
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.copy,1351362810752
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.paste,1351362813091
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.copy,1351362818050
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.paste,1351362820801
