what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1359861455348
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1359861456486
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1359861457788
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1359861458634
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1359861459060
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1359862298332
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1359862357830
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1359862366595
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1359862494503
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1359862495356
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1359862497965
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1359862503640
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1359862529026
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1359862568135
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1359862575812
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1359862598900
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1359862620733
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1359862970690
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.goto.lineEnd,1359863093869
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.goto.lineEnd,1359863096025
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.text.contentAssist.proposals,1359863098983
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.text.contentAssist.proposals,1359863115552
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1359863119721
opened,view,org.eclipse.ui.console,3.3.1.v20090128_r342,org.eclipse.ui.console.ConsoleView,1359863126280
activated,view,org.eclipse.ui.console,3.3.1.v20090128_r342,org.eclipse.ui.console.ConsoleView,1359863126312
