what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.text.contentAssist.proposals,1351360675351
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.text.contentAssist.proposals,1351360681610
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.text.contentAssist.proposals,1351360683382
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.text.contentAssist.proposals,1351360687939
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.undo,1351360712669
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.undo,1351360713471
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.text.contentAssist.proposals,1351360728507
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1351360736587
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1351360788514
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.text.contentAssist.proposals,1351360793254
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.text.contentAssist.proposals,1351360821776
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.text.contentAssist.proposals,1351360832297
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1351360837378
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1351360838893
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1351360850132
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1351360871653
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1351360874268
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1351360882929
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1351360888762
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1351360889963
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1351360897464
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.selectAll,1351360899831
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.copy,1351360900844
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1351360902916
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1351361122587
