what,kind,bundleId,bundleVersion,description,time
opened,view,org.eclipse.ui.console,3.3.1.v20090128_r342,org.eclipse.ui.console.ConsoleView,1359879778557
activated,view,org.eclipse.ui.console,3.3.1.v20090128_r342,org.eclipse.ui.console.ConsoleView,1359879778590
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.views.showView,1359879778590
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1359879803593
activated,view,org.eclipse.ui.console,3.3.1.v20090128_r342,org.eclipse.ui.console.ConsoleView,1359879804461
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1359879810357
activated,view,org.eclipse.ui.console,3.3.1.v20090128_r342,org.eclipse.ui.console.ConsoleView,1359879826466
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1359879846852
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1359879924862
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1359879925848
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1359880417839
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1359882615988
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1359882629502
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1359884141309
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1359884142868
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1359888813255
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1359888815110
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1359888815997
started,bundle,org.eclipse.mylyn.ide.ant,3.0.5.v20090218-1800-e3x,org.eclipse.mylyn.ide.ant,1359888816210
started,bundle,org.eclipse.mylyn.pde.ui,3.0.5.v20090218-1800-e3x,org.eclipse.mylyn.pde.ui,1359888816242
started,bundle,org.eclipse.mylyn.resources.ui,3.0.5.v20090218-1800-e3x,org.eclipse.mylyn.resources.ui,1359888816287
closed,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1359888816694
stopped,bundle,org.eclipse.jst.j2ee.xdoclet.runtime,1.1.102.v200805140135,org.eclipse.jst.j2ee.xdoclet.runtime,1359888817304
stopped,bundle,org.eclipse.jst.j2ee.ejb.annotations.xdoclet,1.2.0.v200805140020,org.eclipse.jst.j2ee.ejb.annotations.xdoclet,1359888817312
stopped,bundle,org.eclipse.jst.server.generic.jboss,1.5.206.v20090115,org.eclipse.jst.server.generic.jboss,1359888817337
